,zone_class,time_level,next_stop_distance,total_waiting_time,wifi_count,honks,Population_class,rsi,week_class,bus_stop,latitude,longitude
1568,1.0,4.0,123.299769412,7.0,33.0,0.0,1.0,8.493537808333334,0.0,0.0,23.53775867,87.2967225
1564,1.0,4.0,156.156831006,7.0,7.0,0.0,1.0,8.219629061538463,0.0,0.0,23.53225098,87.30747762
505,1.0,4.0,127.477117667,17.0,11.0,0.0,1.0,9.195175242307693,0.0,0.0,23.54206841,87.28983412
273,2.0,4.0,250.377129097,2.0,0.0,4.0,1.0,9.660112833333336,1.0,1.0,23.5619644,87.28326125
898,1.0,4.0,51.7966052947,1.0,0.0,0.0,1.0,9.812141,0.0,0.0,23.53546876,87.29706426
1108,1.0,3.0,455.498383928,4.0,18.0,14.0,0.0,8.752141926315787,0.0,1.0,23.54170301,87.28994761
362,0.0,4.0,53.213690236400005,2.0,3.0,0.0,1.0,8.123897999999999,0.0,0.0,23.5000156,87.30624348
1357,0.0,4.0,949.3365128710001,11.0,4.0,0.0,1.0,8.180167090909089,0.0,1.0,23.50034852,87.30589586
622,1.0,4.0,73.722169657,1.0,0.0,0.0,1.0,7.89079265,0.0,0.0,23.52641862,87.31127271
2,0.0,1.0,18.2732209972,3.0,2.0,0.0,2.0,8.8712235,1.0,0.0,23.49372292,87.31683264
6,0.0,1.0,990.800173768,2.0,0.0,0.0,2.0,8.388392000000001,1.0,0.0,23.49642336,87.31362039
311,1.0,4.0,439.312102314,1.0,0.0,2.0,1.0,9.291405000000001,0.0,1.0,23.54308653,87.29050528
1137,1.0,4.0,78.07177005,1.0,0.0,2.0,1.0,8.6629255,0.0,0.0,23.53553715,87.296613
819,2.0,4.0,1173.26246467,2.0,4.0,3.0,1.0,8.907614,0.0,1.0,23.55507476,87.28572021
665,1.0,4.0,279.095978886,1.0,0.0,0.0,1.0,8.636589,0.0,0.0,23.54877369,87.28410331
364,0.0,4.0,874.211697494,1.0,0.0,0.0,1.0,8.123897999999999,0.0,0.0,23.50329532,87.30747464
1657,1.0,4.0,155.513672297,6.0,7.0,6.0,1.0,7.219903099999999,0.0,1.0,23.55009893,87.28497023
215,0.0,3.0,1051.85244777,60.0,6.0,0.0,1.0,8.177842067647061,0.0,1.0,23.50024673,87.30601613
1422,1.0,4.0,39.7804963979,1.0,14.0,0.0,1.0,6.91516135,1.0,0.0,23.53514472,87.29820605
27,2.0,1.0,573.435709043,1.0,2.0,0.0,1.0,9.6218035,1.0,0.0,23.56413561,87.28336017
1205,0.0,2.0,33.3913698024,1.0,0.0,0.0,2.0,7.805801400000001,0.0,1.0,23.49625985,87.31389608
525,1.0,3.0,525.374582224,1.0,0.0,0.0,0.0,8.421112149999999,1.0,0.0,23.53922581,87.29407208
1537,2.0,4.0,908.356290559,3.0,0.0,0.0,1.0,8.467559800000002,0.0,0.0,23.55609647,87.28627972
838,2.0,4.0,1101.46843858,4.0,0.0,4.0,1.0,7.9896788400000025,0.0,0.0,23.5609149,87.28388666
638,1.0,4.0,392.902960301,6.0,0.0,14.0,1.0,9.095611638888887,0.0,0.0,23.53909981,87.29332141
939,2.0,3.0,406.264963514,9.0,7.0,0.0,1.0,9.025527175,0.0,0.0,23.5593687,87.28468056
718,1.0,3.0,102.79544685299999,22.0,10.0,0.0,0.0,9.219578963333337,0.0,1.0,23.54821965,87.28367279
691,2.0,1.0,439.49023855900003,76.0,6.0,20.0,1.0,9.18398303265306,1.0,0.0,23.55941867,87.28471949
1318,1.0,4.0,567.109261202,2.0,0.0,3.0,1.0,6.90259165,1.0,0.0,23.54427081,87.28849372
624,0.0,4.0,1016.83221472,1.0,5.0,0.0,1.0,9.3692165,0.0,0.0,23.50563788,87.30897143
7,0.0,1.0,2806.9469444,7.0,7.0,0.0,2.0,5.885812353333335,1.0,0.0,23.5032958,87.30743593
256,1.0,4.0,436.910437422,1.0,0.0,2.0,1.0,9.9162905,1.0,1.0,23.53925592,87.29312838
803,1.0,3.0,30.007260459,1.0,0.0,0.0,0.0,7.9913557,1.0,0.0,23.53562965,87.29825383
25,2.0,1.0,160.799068212,1.0,0.0,0.0,1.0,8.953819249999997,1.0,1.0,23.55790477,87.28549074
336,0.0,4.0,870.4020331969998,4.0,11.0,2.0,1.0,8.818891142857145,0.0,0.0,23.50327686,87.30747796
572,1.0,3.0,249.498750858,1.0,0.0,2.0,0.0,8.881996000000003,0.0,1.0,23.54708518,87.28274318
47,1.0,4.0,276.84167548,14.0,5.0,3.0,1.0,8.9626494375,0.0,0.0,23.54207336,87.28980252
1531,1.0,4.0,291.29377004099996,23.0,10.0,0.0,1.0,8.987606083333333,0.0,0.0,23.54210731,87.28985007
106,2.0,4.0,702.3389716989999,16.0,4.0,0.0,1.0,8.123897999999999,0.0,0.0,23.55564924,87.28549119
349,1.0,4.0,283.495737054,4.0,0.0,4.0,1.0,8.82892105,0.0,0.0,23.54208202,87.28982705
55,2.0,4.0,341.92376979700003,2.0,2.0,0.0,1.0,6.3660888,0.0,0.0,23.56398696,87.28374014
1235,2.0,1.0,75.7192473517,3.0,0.0,1.0,1.0,8.762194130769231,0.0,1.0,23.56422028,87.28306207
213,1.0,3.0,2535.47449898,14.0,3.0,0.0,0.0,8.797330706896554,0.0,0.0,23.52621748,87.31120627
120,1.0,4.0,30.2224483937,1.0,0.0,2.0,1.0,7.7471390000000016,0.0,0.0,23.53512804,87.29785149
1329,2.0,1.0,406.90704567800003,133.0,4.0,95.0,1.0,8.745068051006713,1.0,0.0,23.55939132,87.28473717
915,2.0,2.0,486.66631002699995,81.0,2.0,0.0,1.0,9.365892841836734,0.0,0.0,23.55553504,87.28550449
793,0.0,2.0,1252.61279024,2.0,4.0,0.0,2.0,8.397165766666667,1.0,1.0,23.49480454,87.3168603
72,1.0,4.0,106.615334354,1.0,0.0,0.0,1.0,8.410339,0.0,0.0,23.53507638,87.29737171
812,0.0,3.0,189.09492409599997,5.0,2.0,4.0,1.0,8.472416428571428,1.0,0.0,23.49651819,87.31368448
1609,2.0,3.0,517.205503704,4.0,3.0,2.0,1.0,8.650159166666667,0.0,0.0,23.56395419,87.28382972
1640,1.0,4.0,20.9702980078,15.0,12.0,20.0,1.0,7.4746737478260865,0.0,0.0,23.53507844,87.29776590000002
1374,0.0,1.0,52.6416598279,1.0,0.0,0.0,2.0,8.701233,0.0,0.0,23.49393183,87.31696190000002
45,1.0,4.0,363.960449705,6.0,77.0,17.0,1.0,8.710276222222221,0.0,1.0,23.53911875,87.2931064
1467,0.0,4.0,20.8178884737,1.0,0.0,0.0,1.0,9.6912385,0.0,0.0,23.49335910000001,87.31662158
523,1.0,3.0,1250.10011665,1.0,0.0,0.0,0.0,7.652572750000001,1.0,1.0,23.54448826,87.28306817
232,1.0,4.0,362.648211376,4.0,36.0,0.0,1.0,9.864283155555556,0.0,1.0,23.53762868,87.29666969
987,1.0,4.0,178.168552181,2.0,8.0,0.0,1.0,7.298867779999999,0.0,1.0,23.55122422,87.28587618
1232,2.0,2.0,36.488217985,3.0,5.0,0.0,1.0,9.461220885714283,0.0,0.0,23.56441377,87.28222952
1268,0.0,2.0,889.8538670339999,1.0,0.0,0.0,2.0,5.7228469,0.0,0.0,23.49644748,87.31357081
994,2.0,4.0,368.72466846,87.0,9.0,78.0,1.0,9.929973568224296,1.0,0.0,23.55935527,87.28474920000002
533,1.0,3.0,120.807352937,120.0,3.0,0.0,0.0,8.919674890163932,1.0,0.0,23.52761876,87.31112116
1080,0.0,2.0,375.825083854,1.0,0.0,0.0,2.0,6.95825975,1.0,0.0,23.50003739,87.3063918
1269,0.0,2.0,208.62860443900001,3.0,0.0,0.0,2.0,8.7596496,0.0,1.0,23.50022911,87.30588027
603,1.0,4.0,205.80925451099998,2.0,6.0,0.0,1.0,8.989972,0.0,0.0,23.54672808,87.28251674
465,1.0,4.0,283.239010165,3.0,0.0,0.0,1.0,8.394056729999999,0.0,1.0,23.54380734,87.28440707
1565,1.0,4.0,903.2207532169999,4.0,6.0,0.0,1.0,8.419677826666668,0.0,1.0,23.53332456,87.30649016
788,1.0,2.0,944.1129231169999,4.0,4.0,0.0,1.0,8.0057164125,1.0,0.0,23.53448256,87.29790643
1425,1.0,4.0,349.232416184,17.0,29.0,0.0,1.0,8.814197454545457,1.0,1.0,23.53768332,87.29673788
1497,0.0,4.0,1845.27884603,2.0,1.0,0.0,1.0,8.31696315,1.0,0.0,23.51043676,87.31054653
1161,0.0,2.0,862.067517887,14.0,10.0,0.0,2.0,8.829272095652176,1.0,0.0,23.50319917,87.30744929
60,1.0,4.0,238.906609537,2.0,0.0,0.0,1.0,7.846506866666666,0.0,0.0,23.54399036,87.28410309
1067,1.0,4.0,680.198150804,2.0,0.0,0.0,1.0,8.818206800000002,0.0,0.0,23.5434576,87.28765337
92,1.0,4.0,181.94199016099998,4.0,11.0,0.0,1.0,8.123897999999999,0.0,0.0,23.53687168,87.30138586
666,1.0,4.0,205.80925451099998,2.0,6.0,0.0,1.0,8.989972,0.0,0.0,23.54672808,87.28251674
874,1.0,4.0,456.617646482,1.0,0.0,1.0,1.0,7.5436323499999975,0.0,0.0,23.53696676,87.30154953
1421,1.0,4.0,401.741122473,2.0,13.0,0.0,1.0,8.228550585714286,1.0,0.0,23.53697946,87.30160088
194,2.0,3.0,545.293300273,1.0,0.0,0.0,1.0,9.5463865,0.0,0.0,23.56409231,87.28352334
280,0.0,1.0,358.65449419,1.0,0.0,0.0,2.0,7.858475,0.0,1.0,23.50038714,87.30590153
695,1.0,1.0,594.350202373,3.0,2.0,4.0,2.0,8.746124374999999,1.0,1.0,23.55251378,87.28710585
359,0.0,4.0,137.108044011,1.0,0.0,0.0,1.0,8.123897999999999,0.0,0.0,23.4942011,87.317165
519,2.0,3.0,703.454730603,17.0,6.0,0.0,1.0,9.24900395813954,1.0,0.0,23.55939784,87.28472892
1407,0.0,4.0,59.1951105167,1.0,0.0,0.0,1.0,8.893966500000003,1.0,0.0,23.49432999,87.31677298
1536,2.0,4.0,96.34735142379999,3.0,0.0,0.0,1.0,8.742334833333333,0.0,0.0,23.55559657,87.28550766
847,1.0,4.0,251.479329183,1.0,0.0,2.0,1.0,11.44738,0.0,1.0,23.53913876,87.29423503
182,1.0,1.0,149.067211902,5.0,3.0,0.0,2.0,9.047840923076922,1.0,0.0,23.54413662,87.28808283
1433,1.0,4.0,249.45282749700002,3.0,9.0,0.0,1.0,8.24202566,1.0,1.0,23.54820381,87.28359022
1157,0.0,2.0,436.16587068300004,8.0,9.0,0.0,2.0,9.160235821428572,1.0,0.0,23.49331918,87.31624678
110,2.0,4.0,47.6846705314,12.0,7.0,0.0,1.0,8.123897999999999,0.0,0.0,23.56443243,87.2823805
1030,1.0,2.0,430.485131135,36.0,17.0,0.0,1.0,8.728016196610168,0.0,0.0,23.53591821,87.29595488
1034,1.0,2.0,434.98791605300005,19.0,14.0,0.0,1.0,8.938967707407404,0.0,0.0,23.54637359,87.29280513
42,1.0,4.0,156.441989151,20.0,17.0,17.0,1.0,9.229324745238095,0.0,0.0,23.53507168,87.29749902
746,0.0,2.0,367.31144103800005,6.0,3.0,0.0,2.0,9.406325178571429,0.0,1.0,23.50030887,87.30592709
125,1.0,4.0,278.327044008,39.0,14.0,25.0,1.0,8.63935652888889,0.0,0.0,23.54212581,87.28984741
204,1.0,3.0,214.89984727700002,5.0,50.0,0.0,0.0,9.039842757142855,0.0,0.0,23.53919018,87.2936652
1027,1.0,2.0,450.009389735,1.0,0.0,0.0,1.0,8.1804965,0.0,0.0,23.53697673,87.30163678
52,1.0,4.0,1433.14943835,1.0,0.0,1.0,1.0,7.420333800000001,0.0,1.0,23.55119727,87.28591869
1667,2.0,1.0,426.704212171,16.0,7.0,1.0,1.0,9.683156354166664,0.0,0.0,23.5593116,87.28475402
545,1.0,2.0,460.3253235,1.0,16.0,0.0,1.0,6.90438835,0.0,1.0,23.54171667,87.28984299
68,1.0,4.0,49.857367415,1.0,0.0,0.0,1.0,10.092262000000002,0.0,0.0,23.5354784,87.29706941
1315,1.0,4.0,28.8120294416,1.0,0.0,2.0,1.0,7.5520169999999975,1.0,0.0,23.53908981,87.29327931
507,1.0,4.0,52.1172898584,1.0,21.0,0.0,1.0,10.37597635,0.0,0.0,23.54423309,87.288507
1303,0.0,4.0,41.3775041499,3.0,0.0,7.0,1.0,8.877722585714286,1.0,0.0,23.49999188,87.30614954
329,0.0,4.0,123.949722344,1.0,0.0,0.0,1.0,9.7642595,0.0,0.0,23.49711305,87.31257996
942,1.0,3.0,261.612033767,24.0,6.0,0.0,0.0,9.085538503030305,0.0,1.0,23.55013964,87.28515764
183,1.0,1.0,102.249677981,10.0,2.0,0.0,2.0,9.344227812499998,1.0,0.0,23.54296938,87.28736361
137,2.0,4.0,71.9629983494,3.0,0.0,0.0,1.0,8.913882227272726,0.0,1.0,23.56426443,87.28310227
899,1.0,4.0,48.1287592879,59.0,0.0,0.0,1.0,6.46803814680851,0.0,0.0,23.53573779,87.29747904
796,1.0,3.0,398.531812662,2.0,4.0,0.0,0.0,7.3145929500000015,1.0,0.0,23.55334322,87.28672975
132,1.0,4.0,377.86796043,8.0,7.0,1.0,1.0,8.74097737,0.0,1.0,23.55250634,87.28698173
80,0.0,4.0,383.806599261,2.0,1.0,0.0,1.0,1.7628387600000004,0.0,0.0,23.49649977,87.31365892
1562,0.0,4.0,2800.26145544,9.0,14.0,0.0,1.0,8.615727049999998,0.0,0.0,23.50333458,87.3074786
105,1.0,4.0,491.507778261,1.0,9.0,0.0,1.0,8.123897999999999,0.0,1.0,23.55124972,87.28595748
1298,0.0,4.0,15.147940860699999,1.0,0.0,1.0,1.0,8.13021865,1.0,0.0,23.49341828,87.31661995
541,1.0,2.0,149.69016096,3.0,10.0,0.0,1.0,6.3389537,0.0,1.0,23.551192,87.28599936
1296,0.0,4.0,20.8040716906,2.0,0.0,3.0,1.0,8.428298666666667,1.0,0.0,23.49381295,87.31663475
480,1.0,4.0,1516.11410529,1.0,0.0,0.0,1.0,9.6277925,0.0,0.0,23.53586903,87.29594438
165,0.0,1.0,101.957170978,1.0,10.0,0.0,2.0,9.469772,1.0,1.0,23.49463258,87.31686692
248,0.0,4.0,416.303502018,93.0,0.0,58.0,1.0,9.613443851666664,1.0,0.0,23.49325091,87.31628611
307,1.0,4.0,205.80925451099998,2.0,6.0,4.0,1.0,8.989972,0.0,0.0,23.54672808,87.28251674
446,1.0,2.0,78.2083600412,2.0,0.0,0.0,1.0,8.568761,0.0,0.0,23.53560627,87.29824044
931,1.0,2.0,46.2896268454,39.0,11.0,0.0,1.0,6.60054493625,0.0,1.0,23.535725,87.29791337
858,0.0,4.0,839.524916208,2.0,0.0,1.0,1.0,7.488973,0.0,0.0,23.51079682,87.31068263
334,0.0,4.0,40.169659858,1.0,0.0,0.0,1.0,9.12979125,0.0,0.0,23.50000052,87.30610435
1078,0.0,2.0,30.8348284723,2.0,0.0,0.0,2.0,9.034826,1.0,0.0,23.49325984,87.31644217
849,1.0,4.0,237.50819336900003,3.0,18.0,5.0,1.0,7.697263116666665,0.0,1.0,23.537603,87.29682942
97,1.0,4.0,344.02664902099997,5.0,29.0,0.0,1.0,8.123897999999999,0.0,1.0,23.53770697,87.29674621
950,1.0,3.0,409.672944609,2.0,0.0,0.0,0.0,7.718414324999999,0.0,1.0,23.53918205,87.2931478
1658,1.0,4.0,178.168552181,2.0,8.0,6.0,1.0,7.298867779999999,0.0,1.0,23.55122422,87.28587618
737,0.0,3.0,438.334439,1.0,0.0,0.0,1.0,8.43667625,0.0,1.0,23.50710828,87.30984814
1061,1.0,4.0,207.953333734,3.0,20.0,0.0,1.0,8.847679166666667,0.0,0.0,23.53589911,87.29589371
1480,1.0,4.0,178.34708086900002,4.0,15.0,0.0,1.0,8.630774285714287,0.0,1.0,23.54700617,87.28260745
421,0.0,4.0,847.6087719980002,1.0,0.0,0.0,1.0,8.337311,1.0,1.0,23.5002961,87.30607251
102,1.0,4.0,221.659469782,4.0,9.0,0.0,1.0,8.123897999999999,0.0,1.0,23.54542274,87.28132070000002
434,1.0,2.0,129.685073327,2.0,8.0,0.0,1.0,1.2891820391666666,0.0,1.0,23.55010582,87.28519582
74,1.0,4.0,1820.57343412,10.0,11.0,0.0,1.0,8.741614333333334,0.0,0.0,23.53588944,87.29576052
1503,1.0,4.0,293.955302424,55.0,9.0,0.0,1.0,8.305699861538466,1.0,0.0,23.53518048,87.29766625
909,1.0,4.0,2262.48456637,11.0,0.0,0.0,1.0,8.592830644444449,0.0,0.0,23.52748697,87.31107644
1009,1.0,4.0,38.9947575582,1.0,0.0,1.0,1.0,3.70214085,1.0,0.0,23.52745229,87.31085432
228,1.0,4.0,423.083920504,3.0,9.0,0.0,1.0,8.833871400000003,0.0,0.0,23.5368905,87.30138797
1524,0.0,4.0,377.012733547,7.0,4.0,0.0,1.0,9.401668944444443,0.0,1.0,23.50021843,87.30588503
918,1.0,2.0,505.450866427,17.0,5.0,0.0,1.0,9.347269658333335,0.0,1.0,23.54824453,87.28373282
302,2.0,4.0,249.015802387,1.0,0.0,2.0,1.0,4.29709625,0.0,0.0,23.55447632,87.28603781
1443,0.0,4.0,27.3826921639,33.0,9.0,0.0,1.0,8.026473490769234,0.0,0.0,23.49321757,87.31652564
1490,0.0,4.0,20.99575726,4.0,0.0,0.0,1.0,8.636591583333333,1.0,0.0,23.4933181,87.31651929
1365,1.0,4.0,106.572453285,1.0,0.0,0.0,1.0,9.23753375,0.0,0.0,23.5414189,87.29056628
824,1.0,4.0,89.4908706358,386.0,24.0,223.0,1.0,9.251759666015612,0.0,1.0,23.53572328,87.2976501
762,1.0,2.0,322.036427481,6.0,0.0,0.0,1.0,0.002619931800000003,0.0,0.0,23.54331862,87.28765316
733,1.0,3.0,20.2940886625,12.0,19.0,0.0,0.0,9.342280425,0.0,0.0,23.53583614,87.29602435
388,2.0,3.0,22.6150324773,26.0,0.0,50.0,1.0,7.511134332452833,1.0,1.0,23.56427286,87.28307161
235,1.0,4.0,283.495737054,4.0,0.0,0.0,1.0,8.82892105,0.0,0.0,23.54208202,87.28982705
1389,1.0,1.0,207.504841836,1.0,32.0,0.0,2.0,7.59391785,0.0,0.0,23.5383159,87.29575238
267,1.0,4.0,556.5987942219999,3.0,0.0,5.0,1.0,8.2370586625,1.0,1.0,23.5471245,87.28273621
305,1.0,4.0,153.82083188299998,18.0,8.0,8.0,1.0,8.868735111538465,0.0,1.0,23.54987397,87.28501795
1230,1.0,2.0,1407.17866233,4.0,4.0,0.0,1.0,9.145757083333336,0.0,1.0,23.55255752,87.28707172
985,1.0,4.0,248.57068031400001,2.0,0.0,0.0,1.0,6.769109033333334,0.0,1.0,23.54827232,87.28356446
117,1.0,4.0,571.081317595,1.0,0.0,0.0,1.0,8.28583525,0.0,1.0,23.52830287,87.31106025
1353,0.0,4.0,648.0835623090001,1.0,0.0,0.0,1.0,8.603072999999998,0.0,0.0,23.49610237,87.31426027
673,1.0,4.0,60.2052554751,1.0,0.0,0.0,1.0,7.71362315,0.0,0.0,23.53909885,87.29331633
249,0.0,4.0,873.629319379,2.0,0.0,9.0,1.0,10.45522765,1.0,1.0,23.49629109,87.31390361
1366,1.0,4.0,276.84167548,14.0,5.0,0.0,1.0,8.9626494375,0.0,0.0,23.54207336,87.28980252
1202,0.0,2.0,46.0986065425,39.0,6.0,0.0,2.0,8.69528639032258,0.0,0.0,23.49346699,87.31671988
71,1.0,4.0,102.473294021,1.0,0.0,0.0,1.0,7.68489835,0.0,0.0,23.5356898,87.29812186
94,1.0,4.0,15.9794539876,30.0,19.0,0.0,1.0,8.123897999999999,0.0,0.0,23.53512829,87.29763747
1261,0.0,1.0,961.504231706,1.0,2.0,2.0,2.0,8.124236999999999,0.0,1.0,23.50362416,87.30779884
33,0.0,4.0,34.589698054,4.0,8.0,15.0,1.0,8.478093695000002,0.0,0.0,23.49588079,87.31449834
799,1.0,3.0,1250.10011665,1.0,0.0,1.0,0.0,7.652572750000001,1.0,1.0,23.54448826,87.28306817
1227,1.0,2.0,183.916988397,15.0,9.0,0.0,1.0,9.201761617647056,0.0,1.0,23.54696139,87.28259231
1406,2.0,1.0,54.9621997117,7.0,0.0,0.0,1.0,8.7883205,0.0,0.0,23.56425303,87.28196452
448,1.0,2.0,140.110527641,3.0,0.0,0.0,1.0,7.2399749999999985,0.0,0.0,23.53498,87.29764485
445,1.0,2.0,33.3221287732,137.0,25.0,0.0,1.0,8.533188806930692,0.0,1.0,23.53572109,87.29793852
771,2.0,2.0,392.310455865,2.0,7.0,0.0,1.0,5.606727706666668,0.0,0.0,23.55906983,87.28464479
716,2.0,3.0,1026.22782834,9.0,6.0,0.0,1.0,9.427019285714287,0.0,0.0,23.55929012,87.28476419
1068,1.0,4.0,393.50583534300006,1.0,0.0,0.0,1.0,8.8963625,0.0,1.0,23.5453659,87.2813137
1277,1.0,2.0,198.81143922400003,1.0,0.0,0.0,1.0,9.4362565,0.0,0.0,23.53611788,87.29978578
0,0.0,1.0,26.985333350900003,29.0,14.0,0.0,2.0,8.495330777777777,1.0,0.0,23.49430685,87.31717885
1377,0.0,1.0,34.364505872399995,1.0,0.0,0.0,2.0,9.2818295,0.0,0.0,23.49324747,87.31638912
1155,0.0,2.0,118.906104501,6.0,9.0,0.0,2.0,9.113405638461538,1.0,0.0,23.49435361,87.31683511
77,0.0,4.0,413.67138088800004,1.0,0.0,0.0,1.0,7.403579700000001,0.0,1.0,23.50372737,87.30779212
84,0.0,4.0,1263.73434841,101.0,7.0,0.0,1.0,8.123897999999999,0.0,0.0,23.49331601,87.3162539
144,1.0,4.0,407.45017775199995,1.0,0.0,0.0,1.0,7.841713,0.0,0.0,23.54291978,87.28613505
82,0.0,4.0,137.108044011,1.0,0.0,0.0,1.0,8.123897999999999,0.0,0.0,23.4942011,87.317165
457,2.0,4.0,28.915299091399998,96.0,0.0,0.0,1.0,8.303033505285713,0.0,1.0,23.56421409,87.28311404
1088,1.0,2.0,293.079952755,24.0,7.0,0.0,1.0,8.421111754166667,1.0,0.0,23.53511794,87.29766971
676,1.0,4.0,222.65024271299998,7.0,22.0,0.0,1.0,9.11438459375,0.0,1.0,23.53751894,87.29673427
1616,1.0,3.0,424.940887256,2.0,10.0,2.0,0.0,7.085149133333334,0.0,0.0,23.54468762,87.28244782
1200,0.0,2.0,31.388034699899997,1.0,0.0,0.0,2.0,9.419495,0.0,0.0,23.4944346,87.31696288
436,1.0,2.0,263.25201578900004,5.0,11.0,0.0,1.0,3.011905447058824,0.0,0.0,23.54860877,87.28400336
770,2.0,2.0,392.310455865,6.0,7.0,0.0,1.0,-0.5326586820909096,0.0,0.0,23.55563948,87.28554466
869,0.0,4.0,377.012733547,7.0,4.0,6.0,1.0,9.401668944444443,0.0,1.0,23.50021843,87.30588503
644,1.0,4.0,15.1085771202,2.0,0.0,0.0,1.0,8.834940984615383,0.0,0.0,23.53534341,87.29870842
862,0.0,4.0,383.806599261,2.0,1.0,5.0,1.0,1.7628387600000004,0.0,0.0,23.49649977,87.31365892
1532,1.0,4.0,656.1460548169999,1.0,0.0,0.0,1.0,9.8121415,0.0,0.0,23.5443354,87.28834719
976,1.0,4.0,403.000258184,1.0,0.0,0.0,1.0,8.047622650000001,0.0,0.0,23.53980771,87.29286493
1644,1.0,4.0,87.031291201,1.0,0.0,2.0,1.0,10.216766499999999,0.0,1.0,23.53903487,87.29418194
1331,1.0,1.0,585.7675331730001,1.0,0.0,1.0,2.0,7.4706115,1.0,1.0,23.55252164,87.28710375
1383,0.0,1.0,802.4539425339999,1.0,0.0,0.0,2.0,7.46941385,0.0,1.0,23.51930473,87.31115102
404,1.0,4.0,543.340027675,11.0,0.0,15.0,1.0,6.843219576190476,1.0,1.0,23.54314956,87.29046357
1455,1.0,4.0,219.595954291,3.0,15.0,0.0,1.0,7.857790342857142,0.0,0.0,23.53573144,87.29614364
1094,1.0,2.0,172.350247325,1.0,16.0,0.0,1.0,7.53645315,1.0,1.0,23.54704307,87.28260686
1330,2.0,1.0,400.343702919,1.0,0.0,2.0,1.0,8.9214935,1.0,0.0,23.55606327,87.28639713
104,1.0,4.0,403.78209730699996,4.0,10.0,0.0,1.0,8.123897999999999,0.0,1.0,23.54828286,87.28367343
609,1.0,4.0,42.0677781224,4.0,40.0,0.0,1.0,8.958608625,0.0,1.0,23.53943044,87.29311765
1037,1.0,2.0,202.382830477,8.0,1.0,0.0,1.0,9.373451738461537,0.0,1.0,23.54282156,87.28637061
1036,1.0,2.0,264.97007912099997,1.0,0.0,0.0,1.0,8.17571265,0.0,0.0,23.54431864,87.2883929
688,0.0,4.0,123.949722344,1.0,0.0,0.0,1.0,9.7642595,0.0,0.0,23.49711305,87.31257996
1476,1.0,4.0,456.617646482,1.0,0.0,0.0,1.0,7.5436323499999975,0.0,0.0,23.53696676,87.30154953
826,1.0,4.0,65.8967323571,1.0,0.0,2.0,1.0,8.1505735,0.0,0.0,23.53505715,87.29809417
1278,1.0,2.0,41.709802886700004,1.0,13.0,0.0,1.0,7.3497085,0.0,0.0,23.53513628,87.29815578
1093,1.0,2.0,227.512820003,1.0,0.0,0.0,1.0,6.8277664000000025,1.0,1.0,23.54536679,87.28132706
62,1.0,4.0,422.790653502,2.0,0.0,0.0,1.0,7.939875466666668,0.0,1.0,23.54175223,87.2899237
281,0.0,1.0,861.37464073,4.0,0.0,0.0,2.0,8.4049510625,0.0,0.0,23.50327875,87.30745984
852,1.0,4.0,46.3990491471,228.0,19.0,92.0,1.0,9.096902477741931,0.0,1.0,23.53576879,87.29767495
778,1.0,2.0,104.64599268100001,2.0,0.0,0.0,1.0,4.520960433333333,1.0,0.0,23.55062698,87.28561145
1483,2.0,4.0,96.34735142379999,3.0,0.0,0.0,1.0,8.742334833333333,0.0,0.0,23.55559657,87.28550766
238,1.0,4.0,393.50583534300006,1.0,0.0,0.0,1.0,8.8963625,0.0,1.0,23.5453659,87.2813137
223,0.0,4.0,1762.52087143,1.0,0.0,0.0,1.0,7.7519300000000015,0.0,0.0,23.51058044,87.31054899
145,1.0,4.0,422.790653502,2.0,0.0,0.0,1.0,7.939875466666668,0.0,1.0,23.54175223,87.2899237
1567,1.0,4.0,303.576920904,34.0,10.0,0.0,1.0,9.030054895744682,0.0,0.0,23.53513745,87.29755521
373,1.0,4.0,216.854243213,2.0,18.0,0.0,1.0,8.123897999999999,0.0,0.0,23.53588503,87.29598747
1494,0.0,4.0,41.3775041499,3.0,0.0,0.0,1.0,8.877722585714286,1.0,0.0,23.49999188,87.30614954
1193,1.0,2.0,861.5598189460001,75.0,15.0,0.0,1.0,7.191789293749999,0.0,1.0,23.53574312,87.29795585
118,1.0,4.0,156.156831006,7.0,7.0,6.0,1.0,8.219629061538463,0.0,0.0,23.53225098,87.30747762
1259,1.0,1.0,1811.96897371,1.0,1.0,0.0,2.0,8.430694500000001,0.0,0.0,23.52849764,87.30871647
1255,1.0,1.0,352.28640655,6.0,7.0,12.0,2.0,9.116178562500002,0.0,0.0,23.53546387,87.29864519
250,0.0,4.0,387.335268644,1.0,0.0,0.0,1.0,12.7019425,1.0,0.0,23.49996119,87.30632859
1619,1.0,3.0,318.399611408,3.0,0.0,2.0,0.0,9.017868075,0.0,0.0,23.54408786,87.28806088
1348,0.0,4.0,31.2921159517,631.0,19.0,0.0,1.0,9.693395654347814,0.0,0.0,23.49430236,87.31720004
1073,2.0,4.0,548.066049138,6.0,6.0,0.0,1.0,9.1725486,0.0,0.0,23.55909366,87.28461631
9,1.0,1.0,641.508645434,3.0,3.0,0.0,2.0,7.7034510875,1.0,1.0,23.53329874,87.30654719
449,1.0,2.0,47.8016827593,57.0,16.0,0.0,1.0,8.76101777352941,0.0,0.0,23.53563625,87.29647159
